DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2009,31210,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2010,32590,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2011,33810,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2012,33910,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2013,33950,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2014,34540,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2015,34810,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2016,35320,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2017,36150,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2018,36440,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2019,36720,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2020,35180,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2021,36460,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2022,36690,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Germany,2023,36290,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2000,42220,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2001,42480,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2002,42520,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2003,42600,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2004,43670,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2005,44580,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2006,46120,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2007,46380,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2008,45910,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2009,43390,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2010,43880,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2011,44270,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2012,44110,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2013,44540,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2014,44870,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2015,45500,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2016,46520,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2017,47640,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2018,48290,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2019,48920,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2020,47940,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2021,51260,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2022,51600,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Denmark,2023,52510,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2000,26640,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2001,27120,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2002,27230,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2003,27270,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2004,27750,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2005,28090,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2006,28890,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2007,29590,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2008,29570,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2009,28160,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2010,28690,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2011,29110,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2012,28770,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2013,28670,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2014,29040,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2015,29560,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2016,30000,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2017,30710,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2018,31170,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2019,31580,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2020,29630,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2021,31480,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2022,32430,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2023,32340,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2000,26380,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2001,26880,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2002,26990,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2003,27040,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2004,27520,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2005,27860,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2006,28650,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2007,29360,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2008,29340,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2009,27940,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2010,28460,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2011,28880,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2012,28540,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2013,28450,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2014,28810,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2015,29330,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2016,29770,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2017,30480,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2018,30940,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2019,31360,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2020,29430,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2021,31280,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2022,32220,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2023,32150,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2000,7540,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2001,8030,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2002,8640,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2003,9350,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2004,10060,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2005,11070,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2006,12230,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2007,13230,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2008,12590,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2009,10770,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2010,11060,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2011,11930,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2012,12410,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2013,12680,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2014,13140,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2015,13410,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2016,13800,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2017,14580,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2018,15070,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2019,15570,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Estonia,2020,15070,
